categoria;subcategoria;prestacion;tipo_prestacion;fecha_ingreso;hora_ingreso;domicilio_comuna;domicilio_barrio;domiclio_calle;domicilio_altura;lat;lon;canal;genero;estado_del_contacto;fecha_cierre_contacto;hora_cierre_contacto
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;13:02:43;5;BOEDO;CASTRO BARROS;897;-34.6225758985295;-58.4193387514808;GCS Web;Masculino;Cerrado;13/01/2021;18:16:41
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;13:07:33;10;VERSALLES;GALLARDO;549;-34.6324249256367;-58.5246850301995;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;14:05:01;12;VILLA URQUIZA;BARZANA;2179;-34.5784268762716;-58.488364182013;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;17:10:30;14;PALERMO;NEWBERY, JORGE;2678;-34.574409328106;-58.4428655546683;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;17:12:03;15;PARQUE CHAS;BALLIVIAN;2628;-34.5804359801097;-58.4800710694612;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;18:27:25;9;MATADEROS;FONROUGE;2591;-34.6618869709093;-58.4867215596165;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;14:22:04;5;ALMAGRO;ESTADO DE PALESTINA;602;-34.6041530681485;-58.4259011430627;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;12:57:23;2;RECOLETA;SANCHEZ DE BUSTAMANTE;1138;-34.5976540780079;-58.4132500970097;Call Center;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;23:24:05;2;RECOLETA;PARANA;1273;-34.5933181607839;-58.3886843588417;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;17:40:49;9;PARQUE AVELLANEDA;RODO, JOSE E.;4246;-34.6424781626094;-58.4840675676628;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;10:55:04;8;VILLA LUGANO;CAFAYATE;4960;-34.6840114365583;-58.4694589877268;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;09:34:49;12;VILLA PUEYRREDON;PAZ, GRAL. AV.;5282;-34.5741323587464;-58.510963356674;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;16:28:08;9;PARQUE AVELLANEDA;AMEGHINO, FLORENTINO, DR.;1647;-34.6518844082438;-58.4762900642567;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;17:46:10;9;PARQUE AVELLANEDA;RODO, JOSE E.;4226;-34.6424097960995;-58.4837411162875;App BA 147;Masculino;Cerrado;15/01/2021;10:05:54
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;19:40:41;7;FLORES;MENDEZ DE ANDES;2188;-34.6213774919031;-58.4629881371858;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;22:11:36;10;FLORESTA;SANABRIA;1448;-34.6227913165227;-58.4944807426896;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;16:55:43;15;PARQUE CHAS;BALLIVIAN;2680;-34.5806738709006;-58.4804804145247;GCS Web;Masculino;Cerrado;14/01/2021;09:21:41
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;21:32:23;6;CABALLITO;BONIFACIO, JOSE;251;-34.6261944307922;-58.4305735581302;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;19:10:54;5;BOEDO;MARMOL, JOSE;860;-34.6243483623736;-58.424604724375;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;13/01/2021;14:24:40;7;PARQUE CHACABUCO;PERON, EVA AV.;1562;-34.6326437945288;-58.444265898689;App BA 147;Femenino;Cerrado;15/01/2021;11:39:00
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;17:48:49;11;VILLA DEL PARQUE;NOGOYA;2476;-34.5989183067526;-58.4848957790407;GCS Web;Masculino;Cerrado;20/01/2021;11:19:56
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;14:24:18;9;MATADEROS;GUARDIA NACIONAL;1103;-34.6477493576628;-58.4933808091378;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;12:38:36;10;VELEZ SARSFIELD;MOCTEZUMA;1368;-34.6239925098135;-58.4966845034515;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;15:21:23;2;RECOLETA;JUNIN;1431;-34.5915732478505;-58.3956631636031;GCS Web;Femenino;Cerrado;14/01/2021;18:16:28
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;16:45:14;12;VILLA PUEYRREDON;EL GAUCHO;6002;-34.5745821539864;-58.5099429442599;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;14:09:30;9;LINIERS;ALPATACAL;6682;-34.6490145585555;-58.5175375956317;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;20:13:28;15;PARQUE CHAS;BUDAPEST;1496;-34.5867951185398;-58.4853616753973;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;20:27:58;12;VILLA URQUIZA;GALVAN;3331;-34.5645509999507;-58.489480376852;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;14/01/2021;17:01:05;5;ALMAGRO;DIAZ VELEZ AV.;3815;-34.6084639306654;-58.4203198056861;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;11:48:53;15;AGRONOMIA;ESTADO PLURINACIONAL DE BOLIVIA;3872;-34.590208696968;-58.4933923568577;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;12:35:58;3;SAN CRISTOBAL;URQUIZA, GRAL.;1164;-34.624107362868;-58.4088880966471;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;19:23:19;15;PARQUE CHAS;BALLIVIAN;2685;-34.5806426970545;-58.4805984677283;GCS Web;Femenino;Cerrado;16/01/2021;18:07:25
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;13:58:19;3;SAN CRISTOBAL;ALBERTI;1509;-34.6274553228152;-58.4001398904563;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;11:06:17;9;MATADEROS;MIRALLA;2376;-34.6603614336558;-58.4852595230528;App BA 147;Masculino;Cerrado;16/01/2021;18:02:42
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;17:45:11;14;PALERMO;CORDOBA AV.;3579;-34.5977456949645;-58.4169209279221;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;17:35:04;12;VILLA PUEYRREDON;LADINES;2515;-34.5810066514731;-58.5002171495473;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;20:07:56;7;FLORES;FRAY CAYETANO RODRIGUEZ;893;-34.6203719367212;-58.4670838989838;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;15/01/2021;14:53:44;3;SAN CRISTOBAL;ALBERTI;1500;-34.6272217613683;-58.4000458585716;GCS Web;Femenino;Cerrado;18/01/2021;10:52:44
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;16/01/2021;12:56:35;12;VILLA URQUIZA;NAHUEL HUAPI;4791;-34.5692443208471;-58.485080821015;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;16/01/2021;14:19:05;10;VILLA REAL;CORTINA;2747;-34.6168463390577;-58.5297404403475;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;16/01/2021;12:23:35;6;CABALLITO;AMBERES;932;-34.6131944166029;-58.4531362581502;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;16/01/2021;12:48:02;6;CABALLITO;AMBERES;900;-34.6136413968144;-58.4528300137164;GCS Web;Masculino;Cerrado;19/01/2021;09:09:37
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;16/01/2021;19:46:23;6;CABALLITO;NEUQUEN;1397;-34.6156299846402;-58.4530357712627;GCS Web;Masculino;Cerrado;19/01/2021;09:05:59
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;17/01/2021;09:02:23;11;VILLA DEVOTO;MERCEDES;2801;-34.6091270541322;-58.5047319093683;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;17/01/2021;11:20:50;12;VILLA PUEYRREDON;ALVAREZ, AGUSTIN;4949;-34.5853691249883;-58.5060386002544;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;17/01/2021;19:46:55;4;NUEVA POMPEYA;RIO CUARTO;4872;-34.6583319240515;-58.4158117278349;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;13:57:53;5;ALMAGRO;SARMIENTO;3442;-34.6060474850739;-58.4142204066359;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;16:12:12;9;PARQUE AVELLANEDA;MEDINA;671;-34.6426736892793;-58.4861339069577;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;19:12:44;12;VILLA PUEYRREDON;ARTIGAS, JOSE GERVASIO, GRAL.;5223;-34.5791672379326;-58.5014967083907;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;22:05:07;10;VILLA LURO;MOLIERE;1295;-34.6277636774183;-58.511022963594;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;12:59:55;4;NUEVA POMPEYA;ARQUIMEDES;2320;-34.6436415139628;-58.427282065805;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;19:27:44;5;BOEDO;MARMOL, JOSE;2049;-34.6382889420476;-58.4213555244011;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;13:21:42;13;COLEGIALES;LORETO, VIRREY;3235;-34.575148990328;-58.4560580648346;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;09:14:19;11;VILLA GRAL. MITRE;BUFANO, ALFREDO R.;1518;-34.6138776971344;-58.4706449940838;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;18:55:15;11;VILLA DEL PARQUE;NAZARRE;3880;-34.6066049342104;-58.5019099461348;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;12:09:47;7;FLORES;TERRADA;787;-34.6228849176591;-58.4715602381207;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;13:51:14;10;FLORESTA;TRES ARROYOS;3993;-34.62496803422;-58.4878543170762;Comuna;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;10:39:50;7;FLORES;LAFERRERE, GREGORIO DE;2002;-34.6336112637285;-58.4535547744743;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;10:45:42;13;NUÑEZ;VIDAL;2985;-34.5565553030118;-58.4668696644999;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;13:16:34;7;FLORES;ROBERTSON;832;-34.638056652529;-58.4564961201828;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;20:34:30;14;PALERMO;BONPLAND;1704;-34.583214360327;-58.4372750998299;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;22:18:05;3;BALVANERA;ALBERTI;355;-34.6138984760474;-58.4014468471614;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;22:50:29;10;MONTE CASTRO;CERVANTES;2362;-34.6182464822603;-58.5139099944123;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;19:37:07;10;FLORESTA;DIAZ, CESAR, GRAL.;4288;-34.6238643476656;-58.4926880414112;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;21:39:00;15;PARQUE CHAS;GANDARA;2427;-34.5813900321381;-58.4772107646917;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;18/01/2021;18:55:35;10;MONTE CASTRO;ALMEIRA, HILARIO DE;4752;-34.6182164853951;-58.5067854736654;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;20:17:30;12;VILLA URQUIZA;NUÑEZ;5209;-34.5637941581339;-58.4934856998384;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;10:42:26;9;PARQUE AVELLANEDA;MOZART;832;-34.6461276457318;-58.4865726591781;Mail 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;10:51:52;13;COLEGIALES;ZAPIOLA;1364;-34.5722659605078;-58.4556507499281;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;11:40:25;10;FLORESTA;ESCALADA DE SAN MARTIN, R.;4211;-34.624913869054;-58.4920199162219;GCS Web;Femenino;Cerrado;22/01/2021;10:41:24
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;12:14:58;5;BOEDO;CASTRO BARROS;899;-34.6225996853634;-58.4193345233831;GCS Web;Femenino;Cerrado;19/01/2021;18:22:28
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;12:29:10;10;VILLA LURO;ERCILLA;5340;-34.6414119868571;-58.5035949547071;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;14:30:01;12;VILLA URQUIZA;RIVERA, PEDRO I., DR.;5524;-34.5747346186189;-58.4931200568382;GCS Web;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;16:49:11;9;MATADEROS;GUARDIA NACIONAL;1527;-34.6511961423586;-58.488923946138;App BA 147;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;12:15:57;8;VILLA LUGANO;DELLEPIANE, LUIS, TTE. GRAL.;4268;-34.6602697381965;-58.4707325018437;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;17:58:01;11;VILLA SANTA RITA;LAS PROVINCIAS;3184;-34.6188441062369;-58.480573699609;App BA 147;Femenino;Cerrado;22/01/2021;10:14:00
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;17:58:25;14;PALERMO;O'HIGGINS;;-34.5678155617581;-58.446107317256;Call Center;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;11:29:41;10;FLORESTA;SANABRIA;1106;-34.6247624475725;-58.4920022959653;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;11:21:27;10;FLORESTA;ESCALADA DE SAN MARTIN, R.;4203;-34.624913869054;-58.4920199162219;GCS Web;Femenino;Cerrado;22/01/2021;10:41:14
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;11:59:16;7;FLORES;FRANKLIN;1939;-34.6156452047582;-58.4618925859418;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;10:21:20;13;NUÑEZ;PICO;2063;-34.5389983108422;-58.4709515812896;App BA 147;Masculino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;20:03:03;6;CABALLITO;SENILLOSA;341;-34.6201221695864;-58.4296946754223;GCS Web;Femenino;Abierto;;
LIMPIEZA Y RECOLECCIÓN;LIMPIEZA DE VÍA PÚBLICA;DESRATIZAR, DESINSECTAR Y DESINFECTAR EN VÍA PÚBLICA;SOLICITUD;19/01/2021;20:34:24;11;VILLA SANTA RITA;CAMARONES;2785;-34.6115823463756;-58.4791191766974;App BA 147;Masculino;Abierto;;
